timestamp,airIRG2GroupStatusAirFlowMetric[L/s],airIRG2GroupStatusAirFlowUS[Cubicfeet/m],airIRG2GroupStatusCoolOutput[KWh],airIRG2GroupStatusMinRackInletTempMetric[C],airIRG2RDT2StatusCoolDemand[KWh],airIRG2RDT2StatusEvaporatorFanSpeed[%],airIRG2RDT2StatusReturnAirTempMetric[C],airIRG2RDT2StatusSuctionTempMetric[C],airIRG2RDT2StatusSupplyAirTempMetric[C],max_rack_temp,design
2022-06-03 14:02:20,8.07,17.09,4.0,22.6,4.0,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:02:30,8.07,17.09,4.0,22.6,4.0,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:02:40,8.06,17.07,3.9,22.6,3.9,77.3,25.5,17.6,21.1,33.3,retrofitted
2022-06-03 14:02:50,8.07,17.09,4.1,22.6,4.1,77.4,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 14:03:00,8.07,17.09,4.1,22.6,4.1,77.4,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 14:03:10,8.05,17.06,4.1,22.6,4.1,77.3,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:03:20,8.09,17.14,4.0,22.6,4.0,77.6,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:03:30,8.09,17.14,4.0,22.6,4.0,77.6,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:03:40,8.1,17.16,4.0,22.6,4.0,77.7,25.7,17.4,21.1,33.3,retrofitted
2022-06-03 14:03:50,8.04,17.04,4.0,22.6,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:04:00,8.04,17.04,4.0,22.6,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:04:10,8.09,17.13,4.1,22.5,4.1,77.6,25.6,17.4,21.1,33.3,retrofitted
2022-06-03 14:04:20,8.04,17.04,4.1,22.6,4.1,77.1,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:04:30,8.04,17.04,4.1,22.6,4.1,77.1,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:04:40,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:04:50,8.01,16.97,4.0,22.5,4.0,76.9,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:05:00,8.01,16.97,4.0,22.5,4.0,76.9,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:05:10,8.08,17.11,4.1,22.5,4.1,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 14:05:20,8.06,17.07,4.1,22.6,4.1,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:05:30,8.06,17.07,4.1,22.6,4.1,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:05:40,7.99,16.92,4.0,22.6,4.0,76.6,25.6,17.3,20.9,33.3,retrofitted
2022-06-03 14:05:50,8.09,17.13,4.1,22.5,4.0,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:06:00,8.09,17.13,4.1,22.5,4.0,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:06:10,8.05,17.06,4.0,22.4,4.0,77.3,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:06:20,8.11,17.18,4.0,22.5,4.1,77.8,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:06:30,8.11,17.18,4.0,22.5,4.1,77.8,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:06:40,8.06,17.07,4.1,22.6,4.1,77.3,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:06:50,8.08,17.11,4.1,22.6,4.1,77.4,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:07:00,8.08,17.11,4.1,22.6,4.1,77.4,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:07:10,8.11,17.19,4.0,22.6,4.0,77.8,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:07:20,8.04,17.04,4.0,22.6,4.0,77.1,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:07:30,8.04,17.04,4.0,22.6,4.0,77.1,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:07:40,8.06,17.07,4.0,22.5,4.0,77.3,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:07:50,8.02,16.99,4.0,22.5,4.0,76.9,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:08:00,8.02,16.99,4.0,22.5,4.0,76.9,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:08:10,8.09,17.13,4.1,22.5,4.1,77.6,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:08:20,8.09,17.13,4.1,22.6,4.0,77.6,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:08:30,8.09,17.13,4.1,22.6,4.0,77.6,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:08:40,8.09,17.13,4.0,22.6,4.0,77.6,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 14:08:50,8.12,17.21,3.9,22.6,3.9,77.9,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:09:00,8.12,17.21,3.9,22.6,3.9,77.9,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:09:10,8.06,17.07,4.1,22.6,4.1,77.3,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 14:09:20,7.98,16.9,4.1,22.5,4.0,76.6,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:09:30,7.98,16.9,4.1,22.5,4.0,76.6,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:09:40,8.01,16.97,4.0,22.6,4.0,76.9,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 14:09:50,8.1,17.16,4.1,22.5,4.0,77.7,25.7,17.1,21.0,33.3,retrofitted
2022-06-03 14:10:00,8.1,17.16,4.1,22.5,4.0,77.7,25.7,17.1,21.0,33.3,retrofitted
2022-06-03 14:10:10,8.06,17.07,4.0,22.5,4.0,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:10:20,8.09,17.13,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:10:30,8.09,17.13,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:10:40,8.05,17.06,4.1,22.6,4.1,77.3,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:10:50,8.13,17.23,4.1,22.5,4.0,78.0,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 14:11:00,8.13,17.23,4.1,22.5,4.0,78.0,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 14:11:10,8.09,17.14,4.1,22.6,4.1,77.6,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 14:11:20,8.0,16.95,4.0,22.5,4.1,76.8,25.5,17.4,21.1,33.3,retrofitted
2022-06-03 14:11:30,8.0,16.95,4.0,22.5,4.1,76.8,25.5,17.4,21.1,33.3,retrofitted
2022-06-03 14:11:40,8.12,17.21,4.1,22.6,4.1,77.9,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 14:11:50,8.09,17.14,4.1,22.6,4.1,77.7,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:12:00,8.09,17.14,4.1,22.6,4.1,77.7,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:12:10,7.99,16.92,4.0,22.5,4.0,76.6,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 14:12:20,8.11,17.19,4.0,22.5,4.0,77.9,25.7,16.8,20.9,33.3,retrofitted
2022-06-03 14:12:30,8.11,17.19,4.0,22.5,4.0,77.9,25.7,16.8,20.9,33.3,retrofitted
2022-06-03 14:12:40,8.05,17.06,4.0,22.5,4.0,77.3,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:12:50,8.1,17.16,4.0,22.6,4.1,77.7,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 14:13:00,8.1,17.16,4.0,22.6,4.1,77.7,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 14:13:10,8.05,17.06,4.0,22.6,4.0,77.4,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:13:20,8.09,17.13,4.1,22.6,4.1,77.6,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:13:30,8.09,17.13,4.1,22.6,4.1,77.6,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:13:40,8.01,16.97,4.0,22.5,4.0,77.0,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:13:50,8.09,17.14,4.1,22.5,4.2,77.6,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 14:14:00,8.09,17.14,4.1,22.5,4.2,77.6,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 14:14:10,8.05,17.06,4.1,22.6,4.1,77.3,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:14:20,8.09,17.13,4.0,22.6,4.0,77.6,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:14:30,8.09,17.13,4.0,22.6,4.0,77.6,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:14:40,8.11,17.19,4.2,22.5,4.2,77.9,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:14:50,8.08,17.11,4.1,22.6,4.1,77.3,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:15:00,8.08,17.11,4.1,22.6,4.1,77.3,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:15:10,8.13,17.23,4.0,22.6,4.0,78.0,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:15:20,8.12,17.21,4.0,22.6,4.0,77.9,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:15:30,8.12,17.21,4.0,22.6,4.0,77.9,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:15:40,8.1,17.16,4.0,22.6,4.0,77.7,25.7,17.2,21.1,33.3,retrofitted
2022-06-03 14:15:50,8.06,17.07,4.0,22.6,4.0,77.3,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:16:00,8.06,17.07,4.0,22.6,4.0,77.3,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:16:10,8.08,17.11,4.1,22.5,4.1,77.5,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 14:16:20,8.07,17.09,4.1,22.5,4.1,77.5,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:16:30,8.07,17.09,4.1,22.5,4.1,77.5,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:16:40,8.09,17.14,4.0,22.5,4.0,77.5,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 14:16:50,8.1,17.16,4.0,22.6,4.0,77.8,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 14:17:00,8.1,17.16,4.0,22.6,4.0,77.8,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 14:17:10,8.11,17.19,4.1,22.5,4.1,77.9,25.7,17.7,21.1,33.3,retrofitted
2022-06-03 14:17:20,8.11,17.19,4.0,22.5,4.1,77.9,25.6,17.8,21.0,33.3,retrofitted
2022-06-03 14:17:30,8.11,17.19,4.0,22.5,4.1,77.9,25.6,17.8,21.0,33.3,retrofitted
2022-06-03 14:17:40,8.09,17.14,4.1,22.5,4.1,77.6,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:17:50,8.11,17.19,4.2,22.6,4.1,77.9,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 14:18:00,8.11,17.19,4.2,22.6,4.1,77.9,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 14:18:10,8.06,17.07,4.1,22.5,4.1,77.5,25.6,17.4,21.1,33.4,retrofitted
2022-06-03 14:18:20,8.1,17.16,4.1,22.4,4.1,77.8,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:18:30,8.1,17.16,4.1,22.4,4.1,77.8,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:18:40,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:18:50,8.09,17.13,4.1,22.5,4.1,77.6,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:19:00,8.09,17.13,4.1,22.5,4.1,77.6,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:19:10,8.09,17.14,4.1,22.6,4.1,77.6,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:19:20,8.12,17.21,4.2,22.6,4.1,77.9,25.5,17.5,21.0,33.3,retrofitted
2022-06-03 14:19:30,8.12,17.21,4.2,22.6,4.1,77.9,25.5,17.5,21.0,33.3,retrofitted
2022-06-03 14:19:40,8.1,17.16,4.1,22.4,4.1,77.6,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:19:50,8.09,17.13,4.1,22.5,4.1,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:20:00,8.09,17.13,4.1,22.5,4.1,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:20:10,8.1,17.16,4.1,22.5,4.1,77.7,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:20:20,8.1,17.16,4.1,22.5,4.1,77.7,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:20:30,8.1,17.16,4.1,22.5,4.1,77.7,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:20:40,8.05,17.06,4.1,22.4,4.1,77.3,25.7,17.2,20.9,33.3,retrofitted
2022-06-03 14:20:50,8.12,17.21,4.2,22.4,4.1,77.9,25.7,17.3,20.9,33.3,retrofitted
2022-06-03 14:21:00,8.12,17.21,4.2,22.4,4.1,77.9,25.7,17.3,20.9,33.3,retrofitted
2022-06-03 14:21:10,8.07,17.09,4.1,22.4,4.1,77.4,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 14:21:20,8.12,17.21,4.2,22.5,4.2,77.9,25.7,17.3,20.9,33.3,retrofitted
2022-06-03 14:21:30,8.12,17.21,4.2,22.5,4.2,77.9,25.7,17.3,20.9,33.4,retrofitted
2022-06-03 14:21:40,8.0,16.94,4.0,22.4,4.0,76.6,25.6,17.1,20.9,33.4,retrofitted
2022-06-03 14:21:50,8.13,17.23,4.1,22.4,4.0,78.0,25.7,16.8,21.0,33.4,retrofitted
2022-06-03 14:22:00,8.13,17.23,4.1,22.4,4.0,78.0,25.7,16.8,21.0,33.4,retrofitted
2022-06-03 14:22:10,8.09,17.13,4.1,22.4,4.1,77.6,25.7,17.0,21.0,33.4,retrofitted
2022-06-03 14:22:20,8.09,17.13,4.1,22.5,4.1,77.6,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:22:30,8.09,17.13,4.1,22.5,4.1,77.6,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:22:40,8.08,17.11,4.1,22.6,4.1,77.5,25.5,17.3,21.0,33.4,retrofitted
2022-06-03 14:22:50,8.11,17.18,4.1,22.5,4.1,77.7,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:23:00,8.11,17.18,4.1,22.5,4.1,77.7,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:23:10,8.03,17.02,4.0,22.5,4.0,77.1,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:23:20,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:23:30,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:23:40,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:23:50,8.06,17.07,4.1,22.4,4.1,77.3,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:24:00,8.06,17.07,4.1,22.4,4.1,77.3,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:24:10,8.07,17.09,4.0,22.5,4.0,77.4,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:24:20,8.03,17.02,4.0,22.5,4.0,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:24:30,8.03,17.02,4.0,22.5,4.0,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:24:40,8.05,17.06,4.0,22.6,4.0,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:24:50,8.07,17.09,4.0,22.6,4.0,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:25:00,8.07,17.09,4.0,22.6,4.0,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:25:10,8.06,17.07,4.0,22.5,4.0,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:25:20,8.05,17.06,4.0,22.6,4.0,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:25:30,8.05,17.06,4.0,22.6,4.0,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 14:25:40,8.07,17.09,4.0,22.6,4.0,77.4,25.6,17.4,21.1,33.3,retrofitted
2022-06-03 14:25:50,8.05,17.06,4.1,22.6,4.1,77.3,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 14:26:00,8.05,17.06,4.1,22.6,4.1,77.3,25.6,17.6,21.1,33.4,retrofitted
2022-06-03 14:26:10,7.93,16.8,4.0,22.6,4.0,76.2,25.6,17.7,21.1,33.4,retrofitted
2022-06-03 14:26:20,8.08,17.11,4.1,22.6,4.1,77.6,25.5,17.6,21.0,33.4,retrofitted
2022-06-03 14:26:30,8.08,17.11,4.1,22.6,4.1,77.6,25.5,17.6,21.0,33.4,retrofitted
2022-06-03 14:26:40,8.07,17.09,4.1,22.6,4.1,77.4,25.6,17.7,21.1,33.4,retrofitted
2022-06-03 14:26:50,8.05,17.06,4.0,22.6,4.0,77.3,25.6,17.6,21.0,33.4,retrofitted
2022-06-03 14:27:00,8.05,17.06,4.0,22.6,4.0,77.3,25.6,17.6,21.0,33.4,retrofitted
2022-06-03 14:27:10,8.11,17.18,4.2,22.6,4.2,77.8,25.6,17.6,21.1,33.4,retrofitted
2022-06-03 14:27:20,7.95,16.84,4.1,22.6,4.1,76.3,25.5,17.6,21.0,33.4,retrofitted
2022-06-03 14:27:30,7.95,16.84,4.1,22.6,4.1,76.3,25.5,17.6,21.0,33.4,retrofitted
2022-06-03 14:27:40,8.08,17.11,4.0,22.6,4.0,77.5,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:27:50,8.12,17.21,4.2,22.6,4.2,77.9,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:28:00,8.12,17.21,4.2,22.6,4.2,77.9,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:28:10,8.0,16.95,4.1,22.6,4.1,76.4,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:28:20,8.06,17.07,4.0,22.6,4.1,77.3,25.5,17.3,21.0,33.4,retrofitted
2022-06-03 14:28:30,8.06,17.07,4.0,22.6,4.1,77.3,25.5,17.3,21.0,33.4,retrofitted
2022-06-03 14:28:40,8.09,17.14,4.1,22.6,4.1,77.6,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:28:50,8.09,17.14,4.2,22.6,4.2,77.6,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:29:00,8.09,17.14,4.2,22.6,4.2,77.6,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:29:10,8.03,17.02,4.0,22.5,4.0,77.1,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:29:20,8.11,17.19,4.1,22.6,4.1,77.9,25.6,17.3,20.9,33.4,retrofitted
2022-06-03 14:29:30,8.11,17.19,4.1,22.6,4.1,77.9,25.6,17.3,20.9,33.4,retrofitted
2022-06-03 14:29:40,8.05,17.06,4.1,22.6,4.1,77.1,25.6,17.3,21.1,33.4,retrofitted
2022-06-03 14:29:50,8.07,17.09,4.1,22.5,4.1,77.4,25.5,17.4,21.0,33.4,retrofitted
2022-06-03 14:30:00,8.07,17.09,4.1,22.5,4.1,77.4,25.5,17.4,21.0,33.4,retrofitted
2022-06-03 14:30:10,8.13,17.23,4.1,22.4,4.1,78.0,25.5,17.1,21.0,33.4,retrofitted
2022-06-03 14:30:20,8.09,17.13,4.1,22.4,4.1,77.6,25.6,17.1,21.0,33.4,retrofitted
2022-06-03 14:30:30,8.09,17.13,4.1,22.4,4.1,77.6,25.6,17.1,21.0,33.4,retrofitted
2022-06-03 14:30:40,8.1,17.16,4.1,22.5,4.1,77.7,25.6,17.1,21.0,33.4,retrofitted
2022-06-03 14:30:50,8.05,17.06,4.2,22.6,4.2,77.3,25.6,17.2,21.1,33.4,retrofitted
2022-06-03 14:31:00,8.05,17.06,4.2,22.6,4.2,77.3,25.6,17.2,21.1,33.4,retrofitted
2022-06-03 14:31:10,7.96,16.87,4.0,22.5,4.0,76.0,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:31:20,8.11,17.18,4.0,22.5,4.0,77.8,25.7,17.0,20.9,33.4,retrofitted
2022-06-03 14:31:30,8.11,17.18,4.0,22.5,4.0,77.8,25.7,17.0,20.9,33.4,retrofitted
2022-06-03 14:31:40,8.03,17.02,4.1,22.5,4.1,77.1,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 14:31:50,8.07,17.09,4.0,22.5,4.0,77.4,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:32:00,8.07,17.09,4.0,22.5,4.0,77.4,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 14:32:10,8.1,17.16,4.2,22.6,4.2,77.7,25.6,17.4,21.1,33.4,retrofitted
2022-06-03 14:32:20,7.94,16.82,4.0,22.6,4.0,76.2,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:32:30,7.94,16.82,4.0,22.6,4.0,76.2,25.6,17.5,21.0,33.4,retrofitted
2022-06-03 14:32:40,8.07,17.09,4.2,22.5,4.2,77.5,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:32:50,8.08,17.11,4.1,22.5,4.1,77.4,25.7,17.6,21.0,33.4,retrofitted
2022-06-03 14:33:00,8.08,17.11,4.1,22.5,4.1,77.4,25.7,17.6,21.0,33.4,retrofitted
2022-06-03 14:33:10,8.0,16.95,4.0,22.6,4.0,76.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:33:20,8.08,17.11,4.0,22.6,4.1,77.5,25.7,17.1,21.0,33.3,retrofitted
2022-06-03 14:33:30,8.08,17.11,4.0,22.6,4.1,77.5,25.7,17.1,21.0,33.3,retrofitted
2022-06-03 14:33:40,8.05,17.06,4.2,22.6,4.2,77.3,25.6,17.1,21.0,33.4,retrofitted
2022-06-03 14:33:50,8.09,17.13,4.2,22.6,4.1,77.6,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:34:00,8.09,17.13,4.2,22.6,4.1,77.6,25.7,17.3,21.0,33.4,retrofitted
2022-06-03 14:34:10,8.06,17.07,4.0,22.6,4.0,77.3,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:34:20,8.07,17.09,4.0,22.6,4.0,77.5,25.5,17.2,21.0,33.4,retrofitted
2022-06-03 14:34:30,8.07,17.09,4.0,22.6,4.0,77.5,25.5,17.2,21.0,33.4,retrofitted
2022-06-03 14:34:40,8.1,17.16,4.2,22.6,4.2,77.7,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:34:50,8.0,16.94,4.1,22.6,4.1,76.7,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:35:00,8.0,16.94,4.1,22.6,4.1,76.7,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:35:10,8.09,17.14,4.0,22.6,4.0,77.6,25.5,16.9,21.0,33.3,retrofitted
2022-06-03 14:35:20,8.09,17.13,4.3,22.6,4.3,77.6,25.5,16.9,21.0,33.3,retrofitted
2022-06-03 14:35:30,8.09,17.13,4.3,22.6,4.3,77.6,25.5,16.9,21.0,33.4,retrofitted
2022-06-03 14:35:40,8.03,17.01,4.1,22.6,4.1,77.0,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:35:50,8.09,17.13,4.1,22.6,4.1,77.7,25.6,17.1,21.0,33.4,retrofitted
2022-06-03 14:36:00,8.09,17.13,4.1,22.6,4.1,77.7,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 14:36:10,8.03,17.02,4.0,22.5,4.0,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:36:20,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 14:36:30,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.4,retrofitted
2022-06-03 14:36:40,7.95,16.85,3.9,22.6,3.9,76.3,25.6,17.7,21.0,33.4,retrofitted
2022-06-03 14:36:50,8.12,17.21,4.2,22.6,4.2,77.9,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:37:00,8.12,17.21,4.2,22.6,4.2,77.9,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:37:10,8.03,17.01,4.0,22.6,4.0,77.0,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:37:20,8.11,17.19,4.1,22.6,4.0,77.9,25.6,17.0,21.0,33.4,retrofitted
2022-06-03 14:37:30,8.11,17.19,4.1,22.6,4.0,77.9,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 14:37:40,8.09,17.13,4.0,22.6,4.0,77.4,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 14:37:50,8.11,17.18,4.1,22.6,4.1,77.8,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:38:00,8.11,17.18,4.1,22.6,4.1,77.8,25.6,17.2,21.0,33.4,retrofitted
2022-06-03 14:38:10,8.05,17.06,4.1,22.6,4.1,77.3,25.7,17.4,21.0,33.4,retrofitted
2022-06-03 14:38:20,8.09,17.14,4.0,22.6,4.0,77.6,25.7,17.7,21.0,33.4,retrofitted
2022-06-03 14:38:30,8.09,17.14,4.0,22.6,4.0,77.6,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 14:38:40,8.09,17.13,4.1,22.6,4.1,77.6,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 14:38:50,8.07,17.09,4.2,22.6,4.1,77.4,25.7,17.7,21.1,33.3,retrofitted
2022-06-03 14:39:00,8.07,17.09,4.2,22.6,4.1,77.4,25.7,17.7,21.1,33.3,retrofitted
2022-06-03 14:39:20,8.06,17.07,4.2,22.6,4.3,77.4,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 14:39:30,8.06,17.07,4.2,22.6,4.3,77.4,25.6,17.3,21.0,33.4,retrofitted
2022-06-03 14:39:40,8.11,17.19,5.6,22.6,5.6,77.9,25.7,17.1,21.0,33.4,retrofitted
2022-06-03 14:39:50,8.1,17.16,7.3,22.5,7.2,77.7,25.6,17.2,20.9,33.4,retrofitted
2022-06-03 14:40:00,8.1,17.16,7.3,22.5,7.2,77.7,25.6,17.2,20.9,33.3,retrofitted
